play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,3,2,HERMIA,"If thou hast slain Lysander in his sleep,",,,,
,,3,2,HERMIA,"Being o'er shoes in blood, plunge in the deep,",,,,
,,3,2,HERMIA,And kill me too.,,,,
,,3,2,HERMIA,The sun was not so true unto the day,,,,
,,3,2,HERMIA,As he to me: would he have stolen away,"In this context, *stolen away* means ""snuck away"".",stolen away,,
,,3,2,HERMIA,From sleeping Hermia? I'll believe as soon,,,,
,,3,2,HERMIA,This whole earth may be bored and that the moon,,,,
,,3,2,HERMIA,May through the centre creep and so displease,,,,
,,3,2,HERMIA,Her brother's noontide with Antipodes.,[noontide with Antipodes](https://myshakespeare.com/midsummer-nights-dream/act-3-scene-2-popup-note-index-item-whole-earth-may-be-bored),noontide with Antipodes,,
,,3,2,HERMIA,"It cannot be but thou hast murder'd him,",,,,
,,3,2,HERMIA,"So should a murderer look, so dead, so grim.",,,,
,,3,2,DEMETRIUS,"So should the murder'd look, and so should I,",,,,
,,3,2,DEMETRIUS,Pierced through the heart with your stern cruelty:,,,,
,,3,2,DEMETRIUS,"Yet you, the murderer, look as bright, as clear,",,,,
,,3,2,DEMETRIUS,As yonder Venus in her glimmering sphere.,"This reference is in regards to Venus, the goddess of love. In 1593, Shakespeare's poem [Venus and Adonis] was published. (http://www.shakespeare-w.com/english/shakespeare/w_venus.html)",,,
,,3,2,HERMIA,What's this to my Lysander? where is he?,,,,
,,3,2,HERMIA,"Ah, good Demetrius, wilt thou give him me?",,,,
,,3,2,DEMETRIUS,I had rather give his carcass to my hounds.,,,,
,,3,2,HERMIA,"Out, dog! out, cur! thou drivest me past the bounds",,,,
,,3,2,HERMIA,"Of maiden's patience. Hast thou slain him, then?",,,,
,,3,2,HERMIA,Henceforth be never number'd among men!,,,,
,,3,2,HERMIA,"O, once tell true, tell true, even for my sake!",,,,
,,3,2,HERMIA,"Durst thou have look'd upon him being awake,",*durst* - an archaic past tense of dare.,Durst,,
,,3,2,HERMIA,And hast thou kill'd him sleeping? O brave touch!,,,,
,,3,2,HERMIA,"Could not a worm, an adder, do so much?",An [adder] is an Old English term for serpent. (https://www.livescience.com/54227-adder-facts.html),adder,,
,,3,2,HERMIA,"An adder did it, for with doubler tongue",ibid1,,,
,,3,2,HERMIA,"Than thine, thou serpent, never adder stung.",ibid2,,,
,,3,2,DEMETRIUS,You spend your passion on a misprised mood:,"In this context, *misprised* means mistaken.",misprised,,
,,3,2,DEMETRIUS,"I am not guilty of Lysander's blood,",,,,
,,3,2,DEMETRIUS,"Nor is he dead, for aught that I can tell.",,,,
,,3,2,HERMIA,"I pray thee, tell me then that he is well.",,,,
,,3,2,DEMETRIUS,"An if I could, what should I get therefore?",,,,
,,3,2,HERMIA,A privilege never to see me more.,,,,
,,3,2,HERMIA,And from thy hated presence part I so:,,,,
,,3,2,HERMIA,"See me no more, whether he be dead or no.",,,,
,,3,2,StageDirection,Exit,,,,
,,3,2,DEMETRIUS,There is no following her in this fierce vein:,,,,
,,3,2,DEMETRIUS,Here therefore for a while I will remain.,,,,
,,3,2,DEMETRIUS,So sorrow's heaviness doth heavier grow,,,,
,,3,2,DEMETRIUS,For debt that bankrupt sleep doth sorrow owe:,,,,
,,3,2,DEMETRIUS,"Which now in some slight measure it will pay,",,,,
,,3,2,DEMETRIUS,If for his tender here I make some stay.,,,,
,,3,2,StageDirection,Lies down and sleeps,,,,
,,3,2,OBERON,What hast thou done? thou hast mistaken quite,**PERFORMANCE TIP:** What is Oberon's attitude here?  Is he angry?  Disappointed?  What would cause this feeling in such an alien and powerful creature?,,,
,,3,2,OBERON,And laid the love-juice on some true-love's sight:,*you've put the potion on the eyes of someone who was in true love*,,,
,,3,2,OBERON,Of thy misprision must perforce ensue,**misprision:** mistake; **perforce:** inevitably  *Your mistake has caused this guy's true love for someone else to fail instead of making his false love turn to true love.*,perforce,,
,,3,2,OBERON,Some true love turn'd and not a false turn'd true.,ibid,,,
,,3,2,PUCK,"Then fate o'er-rules, that, one man holding troth,","**holding troth:** keeping an oath  Puck is blaming his mistake on fate and making the case that for every one person who keeps their oath, there are a miollion others who do not.<br><br> **PERFORMANCE TIP:** What is Puck trying to do here?  He's in trouble with Oberon for making a mistake.  How is he reacting to Oberon's criticism?",holding troth,,
,,3,2,PUCK,"A million fail, confounding oath on oath.",ibid1,,,
,,3,2,OBERON,"About the wood go swifter than the wind,",,,,
,,3,2,OBERON,And Helena of Athens look thou find:,,,,
,,3,2,OBERON,"All fancy-sick she is and pale of cheer,",**fancy-sick:** love-sick; *cheer:** face,fancy-sick,,
,,3,2,OBERON,"With sighs of love, that costs the fresh blood dear:","In Shakespeare's time, scientists and doctors believed that the body was ruled by the four humours (blood, black bile, yellow bile, and phlegm). Each was connected to an element.  Blood is connected to air, so sighing or exhaling is depleting the blood humour.",,,
,,3,2,OBERON,By some illusion see thou bring her here:,,,,
,,3,2,OBERON,I'll charm his eyes against she do appear.,,,,
,,3,2,PUCK,"I go, I go, look how I go,",,,,
,,3,2,PUCK,Swifter than arrow from the Tartar's bow.,**Tartar's bow:** (archaic spelling) a bow of the [Tatar people](https://en.wikipedia.org/wiki/Tatars).  This bow is more powerful and more accurate than the English bow.,Tartar's bow,,
,,3,2,StageDirection,Exit,,,,
,,3,2,OBERON,"Flower of this purple dye,",**PERFORMANCE TIP:** Oberon is casting a spell here.  How might that differ from dialogue or a regular monologue?  Might this be set to music to set it apart from regular dialogue?,,,
,,3,2,OBERON,"Hit with Cupid's archery,",ibid1,,,
,,3,2,OBERON,Sink in apple of his eye.,ibid2,,,
,,3,2,OBERON,"When his love he doth espy,",ibid3,,,
,,3,2,OBERON,Let her shine as gloriously,ibid4,,,
,,3,2,OBERON,As the Venus of the sky.,ibid5,,,
,,3,2,OBERON,"When thou wakest, if she be by,",ibid6,,,
,,3,2,OBERON,Beg of her for remedy.,ibid7,,,
,,3,2,StageDirection,Re-enter PUCK,,,,
,,3,2,PUCK,"Captain of our fairy band,",,,,
,,3,2,PUCK,"Helena is here at hand,",,,,
,,3,2,PUCK,"And the youth, mistook by me,",,,,
,,3,2,PUCK,Pleading for a lover's fee.,,,,
,,3,2,PUCK,Shall we their fond pageant see?,**fond pageant:** silly scene or spectacle,fond pageant,,
,,3,2,PUCK,"Lord, what fools these mortals be!",,,,
,,3,2,OBERON,Stand aside: the noise they make,*Stand aside:** hide,Stand aside,,
,,3,2,OBERON,Will cause Demetrius to awake.,,,,
,,3,2,PUCK,"Then will two at once woo one,",*Both of them will woo the same woman*,,,
,,3,2,PUCK,"That must needs be sport alone,",**sport:** entertainment,sport,,
,,3,2,PUCK,And those things do best please me,,,,
,,3,2,PUCK,That befal preposterously.,,,,
,,3,2,StageDirection,Enter LYSANDER and HELENA,"**PERFORMANCE TIP:** There is a long sequence here where Oberon and Puck are on stage, but hidden from the other characters.  What are they doing?  How are they reacting to the scene playing out in front of them? ",,,
,,3,2,LYSANDER,Why should you think that I should woo in scorn?,,,,
,,3,2,LYSANDER,Scorn and derision never come in tears:,,,,
,,3,2,LYSANDER,"Look, when I vow, I weep, and vows so born,",,,,
,,3,2,LYSANDER,In their nativity all truth appears.,,,,
,,3,2,LYSANDER,"How can these things in me seem scorn to you,",,,,
,,3,2,LYSANDER,"Bearing the badge of faith, to prove them true?",,,,
,,3,2,HELENA,You do advance your cunning more and more.,,,,
,,3,2,HELENA,"When truth kills truth, O devilish-holy fray!",,,,
,,3,2,HELENA,These vows are Hermia's: will you give her o'er?,,,,
,,3,2,HELENA,"Weigh oath with oath, and you will nothing weigh:",,,,
,,3,2,HELENA,"Your vows to her and me, put in two scales,",,,,
,,3,2,HELENA,"Will even weigh, and both as light as tales.",,,,
,,3,2,LYSANDER,I had no judgment when to her I swore.,,,,
,,3,2,HELENA,"Nor none, in my mind, now you give her o'er.",,,,
,,3,2,LYSANDER,"Demetrius loves her, and he loves not you.",,,,
,,3,2,DEMETRIUS,"[Awaking]  O Helena, goddess, nymph, perfect, divine!","In Greek mythology, a [nymph] is a minor deity often depicted as nature personified or as a beautiful maiden. (https://en.wikipedia.org/wiki/Nymph)",,,
,,3,2,DEMETRIUS,"To what, my love, shall I compare thine eyne?",,,,
,,3,2,DEMETRIUS,"Crystal is muddy. O, how ripe in show",,,,
,,3,2,DEMETRIUS,"Thy lips, those kissing cherries, tempting grow!",,,,
,,3,2,DEMETRIUS,"That pure congealed white, high Taurus snow,","In this passage, Demetrius compares Helena's hand to the beauty of the snow-capped [Taurus mountains] in Turkey. (https://en.wikipedia.org/wiki/Taurus_Mountains)",,,
,,3,2,DEMETRIUS,"Fann'd with the eastern wind, turns to a crow",,,,
,,3,2,DEMETRIUS,"When thou hold'st up thy hand: O, let me kiss",,,,
,,3,2,DEMETRIUS,"This princess of pure white, this seal of bliss!",,,,
,,3,2,HELENA,O spite! O hell! I see you all are bent,,,,
,,3,2,HELENA,To set against me for your merriment:,,,,
,,3,2,HELENA,"If you we re civil and knew courtesy,",,,,
,,3,2,HELENA,You would not do me thus much injury.,,,,
,,3,2,HELENA,"Can you not hate me, as I know you do,",,,,
,,3,2,HELENA,But you must join in souls to mock me too?,,,,
,,3,2,HELENA,"If you were men, as men you are in show,",,,,
,,3,2,HELENA,"You would not use a gentle lady so,",,,,
,,3,2,HELENA,"To vow, and swear, and superpraise my parts,",,,,
,,3,2,HELENA,When I am sure you hate me with your hearts.,,,,
,,3,2,HELENA,"You both are rivals, and love Hermia,",,,,
,,3,2,HELENA,"And now both rivals, to mock Helena:",,,,
,,3,2,HELENA,"A trim exploit, a manly enterprise,",,,,
,,3,2,HELENA,To conjure tears up in a poor maid's eyes,,,,
,,3,2,HELENA,With your derision! none of noble sort,,,,
,,3,2,HELENA,"Would so offend a virgin, and extort",,,,
,,3,2,HELENA,"A poor soul's patience, all to make you sport.",,,,
,,3,2,LYSANDER,"You are unkind, Demetrius, be not so,",,,,
,,3,2,LYSANDER,"For you love Hermia, this you know I know:",,,,
,,3,2,LYSANDER,"And here, with all good will, with all my heart,",,,,
,,3,2,LYSANDER,"In Hermia's love I yield you up my part,",,,,
,,3,2,LYSANDER,"And yours of Helena to me bequeath,",*bequeath* - to give or leave to one by will,bequeath,,
,,3,2,LYSANDER,Whom I do love and will do till my death.,,,,
,,3,2,HELENA,Never did mockers waste more idle breath.,,,,
,,3,2,DEMETRIUS,"Lysander, keep thy Hermia, I will none:",,,,
,,3,2,DEMETRIUS,"If e'er I loved her, all that love is gone.",,,,
,,3,2,DEMETRIUS,"My heart to her but as guest-wise sojourn'd,","The phrase ""guest-wise sojourn'd"" refers to how a guest resides temporarily in a place, as he says his heart similarly only temporarily resided with Hermia before returning to Helena. ",guest-wise sojourn'd,,
,,3,2,DEMETRIUS,"And now to Helen is it home return'd,",,,,
,,3,2,DEMETRIUS,There to remain.,,,,
,,3,2,LYSANDER,"Helen, it is not so.",,,,
,,3,2,DEMETRIUS,"Disparage not the faith thou dost not know,",,,,
,,3,2,DEMETRIUS,"Lest, to thy peril, thou aby it dear.",*aby* - to suffer a penalty,aby,,
,,3,2,DEMETRIUS,"Look, where thy love comes, yonder is thy dear.",,,,
,,3,2,StageDirection,Re-enter HERMIA,,,,
,,3,2,HERMIA,"Dark night, that from the eye his function takes,",,,,
,,3,2,HERMIA,"The ear more quick of apprehension makes,",,,,
,,3,2,HERMIA,"Wherein it doth impair the seeing sense,",,,,
,,3,2,HERMIA,It pays the hearing double recompense.,,,,
,,3,2,HERMIA,"Thou art not by mine eye, Lysander, found,",,,,
,,3,2,HERMIA,"Mine ear, I thank it, brought me to thy sound",,,,
,,3,2,HERMIA,But why unkindly didst thou leave me so?,,,,
,,3,2,LYSANDER,"Why should he stay, whom love doth press to go?",,,,
,,3,2,HERMIA,What love could press Lysander from my side?,,,,
,,3,2,LYSANDER,"Lysander's love, that would not let him bide,",,,,
,,3,2,LYSANDER,"Fair Helena, who more engilds the night",*engilds* - to make bright with light,engilds,,
,,3,2,LYSANDER,Than all you fiery oes and eyes of light.,"*oes* - this archaic word refers to an orb, circle or sphere, here referring to the stars. ",oes,,
,,3,2,LYSANDER,"Why seek'st thou me? could not this make thee know,",,,,
,,3,2,LYSANDER,The hate I bear thee made me leave thee so?,,,,
,,3,2,HERMIA,You speak not as you think: it cannot be.,,,,
,,3,2,HELENA,"Lo, she is one of this confederacy!","While many Americans have a certain image in mind when they think of the word ""confederacy"", in this context it refers to an alliance or conspiracy. ",confederacy,,
,,3,2,HELENA,Now I perceive they have conjoin'd all three,,,,
,,3,2,HELENA,"To fashion this false sport, in spite of me.","*false sport* - derision, mockery",false sport,,
,,3,2,HELENA,Injurious Hermia! most ungrateful maid!,,,,
,,3,2,HELENA,"Have you conspired, have you with these contrived",,,,
,,3,2,HELENA,To bait me with this foul derision?,,,,
,,3,2,HELENA,"Is all the counsel that we two have shared,",,,,
,,3,2,HELENA,"The sisters' vows, the hours that we have spent,",,,,
,,3,2,HELENA,When we have chid the hasty-footed time,*chid the hasty-footed time* - scold the quickly-passing time,chid the hasty-footed time,,
,,3,2,HELENA,"For parting us,--O, is it all forgot?",,,,
,,3,2,HELENA,"All school-days' friendship, childhood innocence?",,,,
,,3,2,HELENA,"We, Hermia, like two artificial gods,",,,,
,,3,2,HELENA,"Have with our needles created both one flower,",,,,
,,3,2,HELENA,"Both on one sampler, sitting on one cushion,",*sampler* - a decorative piece of needlework,sampler,,
,,3,2,HELENA,"Both warbling of one song, both in one key,",,,,
,,3,2,HELENA,"As if our hands, our sides, voices and minds,",,,,
,,3,2,HELENA,"Had been incorporate. So we grow together,",*incorporate* - to make one,incorporate,,
,,3,2,HELENA,"Like to a double cherry, seeming parted,",,,,
,,3,2,HELENA,"But yet an union in partition,",,,,
,,3,2,HELENA,"Two lovely berries moulded on one stem,",,,,
,,3,2,HELENA,"So, with two seeming bodies, but one heart,",,,,
,,3,2,HELENA,"Two of the first, like coats in heraldry,","This passage refers to the imagery of a coat of arms, a class distinction of English nobility. Here Helena says they were so close as to be of one lineage, one family, like sisters.  ",,,
,,3,2,HELENA,Due but to one and crowned with one crest.,ibid1,,,
,,3,2,HELENA,"And will you rent our ancient love asunder,","*rent* - rend, tear asunder",rent,,
,,3,2,HELENA,To join with men in scorning your poor friend?,,,,
,,3,2,HELENA,"It is not friendly, 'tis not maidenly:",,,,
,,3,2,HELENA,"Our sex, as well as I, may chide you for it,",,,,
,,3,2,HELENA,Though I alone do feel the injury.,,,,
,,3,2,HERMIA,I am amazed at your passionate words.,,,,
,,3,2,HERMIA,I scorn you not: it seems that you scorn me.,,,,
,,3,2,HELENA,"Have you not set Lysander, as in scorn,",,,,
,,3,2,HELENA,To follow me and praise my eyes and face?,,,,
,,3,2,HELENA,"And made your other love, Demetrius,",,,,
,,3,2,HELENA,"Who even but now did spurn me with his foot,",,,,
,,3,2,HELENA,"To call me goddess, nymph, divine and rare,",,,,
,,3,2,HELENA,"Precious, celestial? Wherefore speaks he this",,,,
,,3,2,HELENA,To her he hates? and wherefore doth Lysander,,,,
,,3,2,HELENA,"Deny your love, so rich within his soul,",,,,
,,3,2,HELENA,"And tender me, forsooth, affection,",*forsooth* - indeed,forsooth,,
,,3,2,HELENA,"But by your setting on, by your consent?",,,,
,,3,2,HELENA,"What thought I be not so in grace as you,",,,,
,,3,2,HELENA,"So hung upon with love, so fortunate,",,,,
,,3,2,HELENA,"But miserable most, to love unloved?",,,,
,,3,2,HELENA,This you should pity rather than despise.,,,,
,,3,2,HERMIA,I understand not what you mean by this.,,,,
,,3,2,HELENA,"Ay, do, persever, counterfeit sad looks,",*persever* - an obsolete form of persevere.,persever,,
,,3,2,HELENA,"Make mouths upon me when I turn my back,",,,,
,,3,2,HELENA,"Wink each at other, hold the sweet jest up:",,,,
,,3,2,HELENA,"This sport, well carried, shall be chronicled.",,,,
,,3,2,HELENA,"If you have any pity, grace, or manners,",,,,
,,3,2,HELENA,You would not make me such an argument.,,,,
,,3,2,HELENA,"But fare ye well: 'tis partly my own fault,",,,,
,,3,2,HELENA,Which death or absence soon shall remedy.,,,,
,,3,2,LYSANDER,"Stay, gentle Helena, hear my excuse:",,,,
,,3,2,LYSANDER,"My love, my life my soul, fair Helena!",,,,
,,3,2,HELENA,O excellent!,,,,
,,3,2,HERMIA,"Sweet, do not scorn her so.",,,,
,,3,2,DEMETRIUS,"If she cannot entreat, I can compel.",,,,
,,3,2,LYSANDER,Thou canst compel no more than she entreat:,,,,
,,3,2,LYSANDER,Thy threats have no more strength than her weak prayers.,,,,
,,3,2,LYSANDER,"Helen, I love thee, by my life, I do:",,,,
,,3,2,LYSANDER,"I swear by that which I will lose for thee,",,,,
,,3,2,LYSANDER,To prove him false that says I love thee not.,,,,
,,3,2,DEMETRIUS,I say I love thee more than he can do.,,,,
,,3,2,LYSANDER,"If thou say so, withdraw, and prove it too.",,,,
,,3,2,DEMETRIUS,"Quick, come!",,,,
,,3,2,HERMIA,"Lysander, whereto tends all this?",,,,
,,3,2,LYSANDER,"Away, you Ethiope!","Ethiope is a problematic reference to a person of Ethiopian or African descent or those with a “dark countenance”. Here Lysander insults Hermia by negatively referring to her complexion. For suggestions on how to dismantle anti-blackness in Shakespeare, check out this [field guide]. (https://docs.google.com/document/d/1Kpq3nTAUVKwTrY_XLiH6aCr3agUMu-pSCe87fg8DYQM/mobilebasic)",Ethiope,,
,,3,2,DEMETRIUS,"No, no, he'll [        ]",,,,
,,3,2,DEMETRIUS,"Seem to break loose, take on as you would follow,",,,,
,,3,2,DEMETRIUS,"But yet come not: you are a tame man, go!",,,,
,,3,2,LYSANDER,"Hang off, thou cat, thou burr! vile thing, let loose,","In Shakespeare's time, ""hang off"" meant ""let go"". This line also demonstrates Shakespeare's creativity with expressions and insults. ",Hang off,,
,,3,2,LYSANDER,Or I will shake thee from me like a serpent!,,,,
,,3,2,HERMIA,Why are you grown so rude? what change is this?,,,,
,,3,2,HERMIA,"Sweet love,--",,,,
,,3,2,LYSANDER,"Thy love! out, tawny Tartar, out!","Tawny Tartar is another negative reference to skin color. Tawny meaning brown and Tartar being a reference to a Turk. This reflects the racial prejudice that existed in Elizabethan times and persists to this day. For suggestions on how to dismantle anti-blackness in Shakespeare, check out this [field guide]. (https://docs.google.com/document/d/1Kpq3nTAUVKwTrY_XLiH6aCr3agUMu-pSCe87fg8DYQM/mobilebasic)",tawny Tartar,,
,,3,2,LYSANDER,"Out, loathed medicine! hated potion, hence!",,,,
,,3,2,HERMIA,Do you not jest?,,,,
,,3,2,HELENA,"Yes, sooth, and so do you.",,,,
,,3,2,LYSANDER,"Demetrius, I will keep my word with thee.",,,,
,,3,2,DEMETRIUS,"I would I had your bond, for I perceive",,,,
,,3,2,DEMETRIUS,A weak bond holds you: I'll not trust your word.,,,,
,,3,2,LYSANDER,"What, should I hurt her, strike her, kill her dead?",,,,
,,3,2,LYSANDER,"Although I hate her, I'll not harm her so.",,,,
,,3,2,HERMIA,"What, can you do me greater harm than hate?",,,,
,,3,2,HERMIA,"Hate me! wherefore? O me! what news, my love!",,,,
,,3,2,HERMIA,Am not I Hermia? are not you Lysander?,,,,
,,3,2,HERMIA,I am as fair now as I was erewhile.,*erewhile* is an archaic version of formerly,erewhile,,
,,3,2,HERMIA,"Since night you loved me, yet since night you left",,,,
,,3,2,HERMIA,me:,,,,
,,3,2,HERMIA,"Why, then you left me--O, the gods forbid!--","In Shakespeare's time, audiences were well acquainted with Greek mythology. Authors often used these references as a shortcut to instill ideas about character or theme. Here Hermia makes reference to the idea that the gods control their fates and couldn't have possibly approved this sudden change of heart in Lysander. ",,,
,,3,2,HERMIA,"In earnest, shall I say?",,,,
,,3,2,LYSANDER,"Ay, by my life,",,,,
,,3,2,LYSANDER,And never did desire to see thee more.,,,,
,,3,2,LYSANDER,"Therefore be out of hope, of question, of doubt,",,,,
,,3,2,LYSANDER,"Be certain, nothing truer, 'tis no jest",,,,
,,3,2,LYSANDER,That I do hate thee and love Helena.,,,,
,,3,2,HERMIA,O me! you juggler! you canker-blossom!,"*Canker-blossom* is a word most likely created by Shakespeare as this is its earliest documented use. This term means ""one who destroys things"". Canker meaning cancer or to infect, and blossom in reference to the blooms of a flower. ",canker-blossom,,
,,3,2,HERMIA,"You thief of love! what, have you come by night",,,,
,,3,2,HERMIA,And stolen my love's heart from him?,,,,
,,3,2,HELENA,"Fine, i'faith!",,,,
,,3,2,HELENA,"Have you no modesty, no maiden shame,",,,,
,,3,2,HELENA,"No touch of bashfulness? What, will you tear",,,,
,,3,2,HELENA,Impatient answers from my gentle tongue?,,,,
,,3,2,HELENA,"Fie, fie! you counterfeit, you puppet, you!",,,,
,,3,2,HERMIA,"Puppet? why so? ay, that way goes the game.",,,,
,,3,2,HERMIA,Now I perceive that she hath made compare,,,,
,,3,2,HERMIA,"Between our statures, she hath urged her height,",,,,
,,3,2,HERMIA,"And with her personage, her tall personage,",*Personage* refers to a person of distinction. Here she is noted for being tall.,personage,,
,,3,2,HERMIA,"Her height, forsooth, she hath prevail'd with him.",,,,
,,3,2,HERMIA,"And are you grown so high in his esteem,",,,,
,,3,2,HERMIA,Because I am so dwarfish and so low?,,,,
,,3,2,HERMIA,"How low am I, thou painted maypole? speak,","A [maypole] is a tall wooden pole erected as a part of various European folk festivals (often occuring mid-summer), around which a maypole dance often takes place. (https://en.wikipedia.org/wiki/Maypole)",maypole,,
,,3,2,HERMIA,How low am I? I am not yet so low,,,,
,,3,2,HERMIA,But that my nails can reach unto thine eyes.,,,,
,,3,2,HELENA,"I pray you, though you mock me, gentlemen,",,,,
,,3,2,HELENA,"Let her not hurt me: I was never curst,",,,,
,,3,2,HELENA,"I have no gift at all in shrewishness,",*shrewishness* - ill-naturedness,shrewishness,,
,,3,2,HELENA,I am a right maid for my cowardice:,,,,
,,3,2,HELENA,"Let her not strike me. You perhaps may think,",,,,
,,3,2,HELENA,"Because she is something lower than myself,",,,,
,,3,2,HELENA,That I can match her.,,,,
,,3,2,HERMIA,"Lower! hark, again.",,,,
,,3,2,HELENA,"Good Hermia, do not be so bitter with me.",,,,
,,3,2,HELENA,"I evermore did love you, Hermia,",,,,
,,3,2,HELENA,"Did ever keep your counsels, never wrong'd you,",,,,
,,3,2,HELENA,"Save that, in love unto Demetrius,",,,,
,,3,2,HELENA,I told him of your stealth unto this wood.,,,,
,,3,2,HELENA,"He follow'd you, for love I follow'd him,",,,,
,,3,2,HELENA,But he hath chid me hence and threaten'd me,*chid* - scold,chid,,
,,3,2,HELENA,"To strike me, spurn me, nay, to kill me too:",,,,
,,3,2,HELENA,"And now, so you will let me quiet go,",,,,
,,3,2,HELENA,To Athens will I bear my folly back,,,,
,,3,2,HELENA,And follow you no further: let me go:,,,,
,,3,2,HELENA,You see how simple and how fond I am.,,,,
,,3,2,HERMIA,"Why, get you gone: who is't that hinders you?",,,,
,,3,2,HELENA,"A foolish heart, that I leave here behind.",,,,
,,3,2,HERMIA,"What, with Lysander?",,,,
,,3,2,HELENA,With Demetrius.,,,,
,,3,2,LYSANDER,"Be not afraid, she shall not harm thee, Helena.",,,,
,,3,2,DEMETRIUS,"No, sir, she shall not, though you take her part.",,,,
,,3,2,HELENA,"O, when she's angry, she is keen and shrewd!",,,,
,,3,2,HELENA,"She was a vixen when she went to school,",,,,
,,3,2,HELENA,"And though she be but little, she is fierce.","One of Shakespeare's most famous lines, it can be interepreted as an ode to Hermia's strength and often finds welcome in [feminist circles]. Coming from Helena, Hermia interprets it as yet another insult to her height. (https://shakespearecomesalivesdsu2017.wordpress.com/group-one-cultural-topic/)",,,
,,3,2,HERMIA,Little' again! nothing but 'low' and 'little'!,,,,
,,3,2,HERMIA,Why will you suffer her to flout me thus?,,,,
,,3,2,HERMIA,Let me come to her.,,,,
,,3,2,LYSANDER,"Get you gone, you dwarf,",,,,
,,3,2,LYSANDER,"You minimus, of hindering knot-grass made,","Here, *minimus* in an obsolete form of the smallest size while *hindering knot-grass* refers to a common weed formerly thought to stunt growth. ",minimus,,
,,3,2,LYSANDER,"You bead, you acorn.",,,,
,,3,2,DEMETRIUS,You are too officious,The archaic form of *officious* refers to being too kind or obliging. Here he suggests that Lysander is too kind on the behalf of one who rejects his services.,officious,,
,,3,2,DEMETRIUS,In her behalf that scorns your services.,,,,
,,3,2,DEMETRIUS,"Let her alone: speak not of Helena,",,,,
,,3,2,DEMETRIUS,"Take not her part, for, if thou dost intend",,,,
,,3,2,DEMETRIUS,"Never so little show of love to her,",,,,
,,3,2,DEMETRIUS,Thou shalt aby it.,*aby* - suffer a penalty,aby,,
,,3,2,LYSANDER,"Now she holds me not,",,,,
,,3,2,LYSANDER,"Now follow, if thou darest, to try whose right,",,,,
,,3,2,LYSANDER,"Of thine or mine, is most in Helena.",,,,
,,3,2,DEMETRIUS,"Follow! nay, I'll go with thee, cheek by jole.","Often translated as ""cheek by jowl"", this phrase refers to being side by side or in close proximity. It refers to one's cheek being next to another's jowl. Here Demetrius says he will not follow but will go equally, side by side.  ",cheek by jole,,
,,3,2,StageDirection,Exeunt LYSANDER and DEMETRIUS,,,,
,,3,2,HERMIA,"You, mistress, all this coil is 'long of you:","The use of the word *coil* in the 16th century is exemplified in the famous quotation from Hamlet's soliloquoy - ""shuffle off this mortal coil"" meaning to leave behind this mortal trouble or to die. Here the use of coil also refers to trouble. Hermia says that all of this trouble belongs to Hermia and is therefore her fault. ",coil,,
,,3,2,HERMIA,"Nay, go not back.",,,,
,,3,2,HELENA,"I will not trust you, I,",,,,
,,3,2,HELENA,Nor longer stay in your curst company.,,,,
,,3,2,HELENA,"Your hands than mine are quicker for a fray,",,,,
,,3,2,HELENA,"My legs are longer though, to run away.",,,,
,,3,2,StageDirection,Exit,,,,
,,3,2,HERMIA,"I am amazed, and know not what to say.",,,,
,,3,2,StageDirection,Exit,,,,
,,3,2,OBERON,"This is thy negligence: still thou mistakest,",,,,
,,3,2,OBERON,Or else committ'st thy knaveries wilfully.,**knaveries:** mischief,knaveries,,
,,3,2,PUCK,"Believe me, king of shadows, I mistook.",,,,
,,3,2,PUCK,Did not you tell me I should know the man,*Didn't you tell me that I would know my target by his Athenian clothing?*,,,
,,3,2,PUCK,By the Athenian garment be had on?,ibid1,,,
,,3,2,PUCK,"And so far blameless proves my enterprise,",I did exactly what you told me to do.  I annointed and Athenian's eyes.*,,,
,,3,2,PUCK,"That I have 'nointed an Athenian's eyes,",ibid1,,,
,,3,2,PUCK,And so far am I glad it so did sort,*And I'm glad I did it!  Their fighting is entertaining.*,,,
,,3,2,PUCK,As this their jangling I esteem a sport.,ibid1,,,
,,3,2,OBERON,Thou see'st these lovers seek a place to fight:,,,,
,,3,2,OBERON,"Hie therefore, Robin, overcast the night,",,,,
,,3,2,OBERON,The starry welkin cover thou anon,**welkin:** the sky; **anon:** quickly or soon,anon,,
,,3,2,OBERON,"With drooping fog as black as Acheron,",**[Acharon:**](https://en.wikipedia.org/wiki/Acheron) one of the rivers of the underworld.,Acheron,,
,,3,2,OBERON,And lead these testy rivals so astray,,,,
,,3,2,OBERON,As one come not within another's way.,,,,
,,3,2,OBERON,"Like to Lysander sometime frame thy tongue,",*Imitate Lysander's voice to egg on Demetrius*,,,
,,3,2,OBERON,"Then stir Demetrius up with bitter wrong,",ibid1,,,
,,3,2,OBERON,"And sometime rail thou like Demetrius,",*Imitate Demetrius to egg on Lysander*,,,
,,3,2,OBERON,"And from each other look thou lead them thus,",*Lead them away from each other until they're so tired that they fall asleep.*,,,
,,3,2,OBERON,Till o'er their brows death-counterfeiting sleep,ibid1,,,
,,3,2,OBERON,With leaden legs and batty wings doth creep:,ibid2,,,
,,3,2,OBERON,"Then crush this herb into Lysander's eye,",,,,
,,3,2,OBERON,"Whose liquor hath this virtuous property,",**liquor:** juice; **virtuous property:** power,virtuous property,,
